StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q3_Browser,Q3_Version,Q3_Operating System,Q3_Resolution,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,Q7_First Click,Q7_Last Click,Q7_Page Submit,Q7_Click Count,Q8,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q10,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,Q12,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q14,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q16,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,Q22,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,Q24,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q28,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q30,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,Q34,user_id,group,q1,q2,q3,q4,q5
2024-10-02 17:30:31,2024-10-02 17:33:42,0,133.32.181.9,100,191,1,2024-10-02 17:33:43,R_4aFAcXzScaODySW,,,,,35.6897,139.6895,anonymous,JA,3,4,3,2,2,5,5,2,1,3,3,1,2,1,2,2,Safari iPhone,17.6,iPhone,375x812,5.16,5.16,6.14,1,4,1.91,3.126,4.014,2,4,4.2,4.915,5.905,2,2,1.833,3.532,4.482,2,4,2.94,5.604,6.509,2,4,1.806,2.839,4.344,2,3,2.622,5.12,6.059,2,4.998,4.998,5.701,1,5,1.149,4.013,4.633,3,2,2.663,3.245,5.201,2,5,2.567,4.999,5.487,3,0,0,3.832,0,5,1.432,4.046,4.518,3,4,1.99,3.938,4.494,2,今日は特に何があったわけでもなく、でもおかげで気分がフラットで久しぶりに落ち着いた気持ちで過ごせている。気持ちに波がないとこんなに快適なんだなと思い知る次第。明日はお兄ちゃんの運動会、どうか午前中は雨がやんでくれますように！！,2933157,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 17:25:29,2024-10-02 17:34:09,0,37.169.161.62,100,520,1,2024-10-02 17:34:10,R_87dqWIxlqugj0bz,,,,,48.8582,2.3387,anonymous,JA,4,4,5,5,4,6,5,3,2,1,2,2,1,3,1,1,Chrome,129.0.0.0,Windows NT 10.0,1366x768,0,0,7.478,0,5,7.262,7.262,8.39,1,5,3.927,3.927,4.92,1,5,7.433,7.433,10.047,1,5,6.087,6.087,7.683,1,4,5.426,5.426,7.83,1,4,3.208,3.208,5.506,1,0,0,5.81,0,5,2.416,2.416,3.968,1,4,12.56,12.56,13.329,1,5,3.537,3.537,5.465,1,0,0,4.943,0,4,2.336,2.336,4.63,1,5,4.974,4.974,7.283,1,ようやく水曜日。色々考え事をしていたせいか熟睡できす、寝起きは最悪。頭も痛いしボーっとして、仕事や家事でミスを頻発してしまった。コーヒー2杯で喝を入れて何とかやり過ごしたけど、やっぱり睡眠って大事かも。落ち込んだから帰り道に美味しそうなモンブランを購入。ちょっと元気回復した。今夜は早めに寝て、ゆっくり休みたい。,2884266,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 17:32:33,2024-10-02 17:37:54,0,115.179.145.9,100,320,1,2024-10-02 17:37:54,R_4lY1F5OJ7n3EHtF,,,,,43.0459,141.3543,anonymous,JA,5,6,5,3,3,5,6,4,1,1,1,1,1,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,0,0,10.637,0,5,5.533,5.533,6.368,1,4,2.734,2.734,4.784,1,4,1.848,1.848,4.019,1,5,1.474,1.474,3.701,1,5,2.003,2.003,3.973,1,5,2.182,2.182,4.284,1,0,0,6.005,0,5,3.117,3.117,3.973,1,5,3.806,3.806,4.662,1,5,1.537,1.537,3.87,1,0,0,4.132,0,5,3.719,3.719,4.527,1,5,3.106,3.106,3.834,1,今日は会社でトラブルがなくとても穏やかに過ごせたので良かったです。同僚と美味しいお店についての話で盛り上がり、楽しかったです。これから子供たちと餃子を作って、たくさん食べて幸せな気持ちになりたいと思います。,148287,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 17:38:42,2024-10-02 17:45:41,0,218.220.20.194,100,418,1,2024-10-02 17:45:41,R_4GEr4QvxzfTMG4P,,,,,34.793,135.4632,anonymous,JA,2,2,1,2,1,1,2,1,4,4,4,4,4,3,4,4,Chrome,129.0.0.0,Windows NT 10.0,1366x768,0,0,10.642,0,3,3.658,3.658,5.019,1,4,3.809,3.809,5.232,1,4,2.245,2.245,4.305,1,4,3.225,3.225,4.563,1,4,2.25,2.25,4.224,1,5,3.99,3.99,5.234,1,0,0,5.566,0,4,2.465,2.465,4.449,1,4,4.83,4.83,6.269,1,4,2.082,2.082,4.41,1,0,0,5.301,0,4,4.118,4.118,5.709,1,4,3.576,3.576,4.67,1,眠たくて仕方がなかった。最近眠たい日が多いが今日特にひどかった。朝も二度寝しそうになった。例年この時期はこんな調子だが、今年はできるだけ睡眠時間を多く取るようにしていたつもりなんだが、気候の変わり目には体が順応できないという感じだ。,akimi381,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 17:35:25,2024-10-02 17:46:02,0,153.204.141.54,100,637,1,2024-10-02 17:46:02,R_4SB3JArJFEKhHPl,,,,,37.0516,140.8816,anonymous,JA,1,1,1,3,1,2,3,1,1,4,4,2,1,4,2,1,Safari,16.4,Macintosh,1024x1366,0,0,13.524,0,5,1.507,1.507,4.139,1,5,3.545,3.545,4.625,1,4,2.256,2.256,3.954,1,5,2.998,5.483,6.69,3,5,1.252,1.252,3.582,1,5,2.75,2.75,3.688,1,0,0,6.159,0,5,1.952,1.952,3.741,1,5,11.302,11.302,12.36,1,5,2,2,3.816,1,0,0,5.402,0,5,2.312,2.312,3.892,1,5,4.711,4.711,5.333,1,"今日は昨日の疲労感が抜けきらず、仕事で小さいミスを2回ほどしてしまいました。
いくら疲れているからといって仕事でミスをするのはよくないので地味にへこみました。

でもミスでずっとへこたれている訳にはいかないので、その後は頑張って笑顔で接客をして仕事を終えました。
フォローしてくれた社員さんとスタッフさんにも迷惑かけたことを謝り、お礼もちゃんと言って帰りました。
仕事帰りの帰り道、気分転換に駅中にあるおいしいケーキ屋さんによりケーキを購入して帰宅しました。
帰宅後すぐケーキを食べて明日からも仕事を頑張ろと自分を奮い立たせました。
そして今日はなるべく早くゆっくりして、疲労回復の為にも音楽を聴きながら早く寝ようと思いました。",4008717,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 17:45:05,2024-10-02 17:57:34,0,219.104.98.104,100,749,1,2024-10-02 17:57:35,R_4y8dojfpvIxbw2t,,,,,33.0222,130.4475,anonymous,JA,3,3,4,3,3,4,3,3,1,1,1,1,1,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1366x768,0,0,14.573,0,4,4.412,4.412,5.723,1,5,3.756,3.756,4.889,1,5,4.792,4.792,5.867,1,5,4.47,4.47,5.621,1,5,3.2,3.2,4.634,1,5,11.218,11.218,13.382,1,0,0,13.766,0,5,2.44,2.44,4.664,1,5,7.033,7.033,8.643,1,5,4.65,4.65,5.733,1,0,0,5.787,0,5,4.161,4.161,5.221,1,5,3.7,3.7,4.992,1,今日はお昼に入ってたお客さんが急遽キャンセルになったので、変わりに器の入れ替えなどをやりました。お客さんの知人が倒れられたとのことだったので、これは致し方ないと思いキャンセル料も店側として受け取りませんでした。これから寒くなりそうなので自分も健康に気を付けて頑張って行こうと思います。,2810580,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 17:55:23,2024-10-02 18:00:13,0,124.209.254.50,100,289,1,2024-10-02 18:00:13,R_4LYYwAnuaQzWfEF,,,,,35.9027,140.1809,anonymous,JA,3,2,3,2,1,3,2,1,1,1,1,1,2,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,0,0,19.589,0,4,2.026,2.026,3.682,1,3,2.327,2.327,3.673,1,4,2.217,2.217,3.735,1,5,1.013,1.013,3.682,1,5,4.338,4.338,4.983,1,5,1.345,1.345,4.12,1,0,0,8.849,0,3,1.319,1.319,3.365,1,3,2.99,2.99,4.52,1,4,1.49,1.49,3.718,1,0,0,4.097,0,2,3.327,3.327,4.212,1,4,1.74,1.74,3.543,1,今日は、秋なのに気温が30度もあって暑かった。久しぶりに暑いと体がついていかない。今日も仕事が忙しくてピリピリした気持ちになることが多い。早く終わらせたいのになかなか終わらず、ストレスを感じてる感覚が強かった。休憩時間に好きな音楽を聴いて少しだけリズムにのったら気分転換になった。,2600289,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 17:56:29,2024-10-02 18:02:31,0,138.64.197.131,100,361,1,2024-10-02 18:02:31,R_4WTKlXKrn7TB6iE,,,,,34.6922,135.1816,anonymous,JA,3,3,3,2,3,4,3,2,3,3,2,2,2,2,2,2,Edge,129.0.0.0,Windows NT 10.0,1360x768,0,0,9.034,0,4,0,0,4.75,0,4,0,0,5.078,0,4,0,0,8.033,0,5,0,0,6.477,0,5,0,0,5.158,0,5,0,0,7.757,0,0,0,6.066,0,4,0,0,4.705,0,4,0,0,6.123,0,5,0,0,6.279,0,0,0,5.753,0,3,0,0,6.484,0,4,0,0,5.093,0,気温30度を超す昨日の暑さとは打って変わり、今日は涼しくて過ごしやすい一日。気掛かりなのは、明日以降には台風18号が九州・沖縄方面へ接近しつつあること。8月末の台風10号の際は風雨ともに猛烈な勢力で九州を横断するとの予報だったので、もしもに備えて安全な場所へ避難して一夜を過ごしたが、また同じような事態にならないことを祈るのみ。,3536109,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 18:06:10,2024-10-02 18:12:20,0,118.106.111.207,100,370,1,2024-10-02 18:12:21,R_4uXxXFiyciQMuaJ,,,,,35.833,136.9456,anonymous,JA,5,4,4,5,4,5,6,4,1,1,1,1,1,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,0,0,9.985,0,5,1.176,1.176,3.717,1,5,1.321,1.321,3.664,1,5,1.85,1.85,3.889,1,5,1.236,1.236,3.768,1,5,1.258,1.258,3.723,1,5,4.971,4.971,5.806,1,0,0,6.661,0,5,1.494,1.494,3.908,1,4,13.893,13.893,14.606,1,5,2.212,2.212,4.605,1,0,0,5.614,0,5,1.04,1.04,4.183,1,5,5.171,5.171,6.277,1,今日は先日注文したアウトドアグッズが届いて、色々と想像が膨らむ日だった。届いたグッズはシェラカップという物で料理から飲み物、何かを入れておく受け皿としてなどいろいろな用途で使用することができるグッズで、すでに持っているシェラカップよりも一回り大きいサイズを購入したことによって更にキャンプ活動が便利になりそうだと思った。まだ近いうちにキャンプをする予定は立てていないが、最近涼しくなってきたこともあり、今年中にはキャンプ活動をしたいなと、いろいろと想像力高まる一日だった。,3312891,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 18:13:39,2024-10-02 18:17:32,0,60.79.213.27,100,232,1,2024-10-02 18:17:32,R_4uUS3u3wBFoRVJL,,,,,35.4067,139.6035,anonymous,JA,2,1,1,2,1,2,2,1,4,4,4,3,4,2,2,3,Safari iPhone,Unknown,iPhone,414x896,0,0,13.261,0,3,2.424,3.158,4.663,2,3,2.831,3.479,4.516,2,3,3.035,4.579,5.418,3,4,5.677,6.525,7.624,2,4,1.951,2.423,4.396,2,4,2.302,2.909,3.87,2,0,0,8.04,0,4,4.449,5.084,6.054,2,5,3.689,4.28,5.631,2,4,2.919,3.401,4.319,2,0,0,4.855,0,3,6.241,6.666,7.611,2,4,4.226,4.705,5.693,2,昨日のジムのプログラムがハードすぎたみたいです。起きてからしばらくは普通の体調だったのに、お昼頃家事が終わった頃には、首から肩にかけての凝りや全体の疲労感がかなり強くて起き上がれなくなってしまいました。しばらくベッドに横になっていたら少しずつ回復したのでよかったです。夕飯は手の込んだ料理ができる状態ではなかったので、市販ソースを使った明太子パスタにしました。こういう時に息子は文句を言わないのでありがたいです。今日は早めに寝ます。,5616595,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 18:09:09,2024-10-02 18:19:09,0,115.179.14.76,100,599,1,2024-10-02 18:19:09,R_4QFgDx0PBByVysh,,,,,40.8068,140.4,anonymous,JA,2,3,3,4,2,4,2,3,4,3,3,3,3,2,3,2,Chrome,129.0.0.0,Android 10,601x962,0,0,7.954,0,5,0.9,0.9,3.692,1,4,3.901,3.901,4.697,1,5,1.398,2,3.666,2,5,5.601,5.601,6.554,1,5,2.001,2.001,3.601,1,5,2.2,2.2,3.701,1,0,0,7.201,0,4,4.901,4.901,5.4,1,5,1.901,1.901,3.675,1,5,1.101,1.101,3.5,1,0,0,3.859,0,5,2.201,2.201,3.848,1,5,1.602,1.602,3.502,1,今日は午後からとても忙しかった。昼食後すぐに郵便局へ行き、昔に親が代理で作ったと思われる自分の貯金口座が存在しているかの確認と、その口座はまた利用できるかの確認をした。結果的には口座はあったが通帳とキャッシュカードがないため、再発行か解約とのことであった。その後、母親に通帳とカードを探してもらったが今度は通帳に使用されていた印鑑が見当たらず、現在も行方不明のままである。今後どうするか再検討が必要だ。,5109125,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 18:05:10,2024-10-02 18:23:54,0,220.147.163.119,100,1123,1,2024-10-02 18:23:54,R_4tiRBIX55xoozYt,,,,,34.6946,135.5021,anonymous,JA,4,5,2,2,2,4,3,2,1,1,1,1,1,1,1,1,Safari,17.7,Macintosh,1024x1366,0,0,12.937,0,4,1.264,1.264,5.317,1,4,1.266,1.266,4.18,1,4,1.535,1.535,3.434,1,5,1.03,1.03,3.485,1,5,3.084,3.55,4.396,2,5,1.285,1.285,3.474,1,0,0,3.54,0,5,1.379,1.658,3.356,2,5,1.195,4.02,4.394,3,5,0.954,0.954,3.471,1,0,0,3.929,0,5,1.63,1.63,3.835,1,4,1.525,3.35,3.365,2,"今日は、午前中にネット購入した雑誌が届いたので、ペットのインコと遊びながら、だらだらとお昼過ぎまで雑誌を読んでしまいました。
アニメを観たり、漫画を読んだりもしました。
幸せな時間でしたが、運動する予定がすっかり忘れてしまっていたし、子供の勉強のために問題集をプリントする作業も出来ませんでした。
後悔していたら、義父が突然やって来て、明日の朝までに、習い事でやっているコーラスの歌詞をプリントしてくれと言われました。
歌詞を3つもネット検索してコピーしてレイアウトして、プリントしなくてはいけません。
今日はまだ何もしていないのに、やる事が増えてしまいました。
もう18時ですが、今日の晩ご飯は肉じゃがなのに、それもまだ全然作り始めていません。
今から急いで全部やろうと思います。
ゆとりのある時間を毎日過ごしたいし、早い時間に就寝したいです。",2511924,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 18:26:10,2024-10-02 18:30:24,0,133.149.94.34,100,253,1,2024-10-02 18:30:24,R_40o9IxJK7aPOdR1,,,,,34.8184,137.1842,anonymous,JA,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1280x800,0,0,5.978,0,4,2.602,2.602,3.595,1,4,0.883,0.883,3.467,1,4,1.627,1.627,3.7,1,5,1.057,2.307,3.7,2,4,1.008,1.008,3.6,1,5,3.825,4.241,4.809,2,0,0,4.169,0,4,0.96,0.96,3.462,1,4,2.612,2.612,3.996,1,4,1.568,1.568,3.631,1,0,0,4.104,0,3,1.607,1.607,3.607,1,4,2.623,2.623,4.037,1,今日は午前中は仕事や好きなことなど何に対してもモチベーションが上がらずに憂鬱な気分でしたが、昼休みを挟んで、午後からは気分が回復して、仕事もはかどったので良かったです。今日はご飯を作ったりするのも面倒くさかったので、お昼休みはコンビニへ行ってお弁当を買いました。普段お弁当を買うことはなかなかないんですが、昔と違って、今はお弁当もかなり美味しいし、色々な種類を食べてみたいなと思いました。今日は夜に好きな芸能人のライブ配信があるので、それが楽しみです。,4495877,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 18:26:30,2024-10-02 18:31:59,0,60.61.105.49,100,329,1,2024-10-02 18:31:59,R_43pcPx5QTrjoqMy,,,,,35.6517,139.3221,anonymous,JA,3,5,5,5,3,5,3,3,5,6,6,5,5,3,6,5,Chrome,129.0.0.0,Android 10,384x896,0,0,7.578,0,5,4.076,7.07,7.932,3,3,1.153,3.3,4.001,2,5,1.428,2.097,3.9,2,5,1.677,3.347,3.901,2,5,1.477,1.801,3.846,2,5,1.736,3.218,4.001,2,0,0,4.453,0,3,1.282,2.201,3.847,2,5,3.449,7.816,8.347,2,3,0.936,2.901,3.747,3,0,0,4.275,0,5,1.775,2.281,3.5,2,3,2.063,3.2,3.9,2,今日は朝から仕事がたくさんあるということがわかっていたので、キビキビ動こうと思っていたが、昨日息子にできていた発疹は消え、また別のところに発疹ができているという微妙な展開になった。ひとまず、息子が家で過ごす段取りをしながらWeb会議を進めていたので、午前中はかなり疲れた。会議が割と平和に進行してそれで救われた。ただ、午後の会議が延長して次の会議までの合間が1分ないなど相手とドタバタ だった。ドタバタしてる時こそ自分に余裕を持っていないと人に優しくできなくなるので気をつけようと思った。,4587175,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 18:31:03,2024-10-02 18:37:26,0,221.44.186.164,100,383,1,2024-10-02 18:37:27,R_4xJwQA0MPeaTQZj,,,,,35.6837,139.6805,anonymous,JA,3,3,4,4,5,5,6,3,3,2,2,3,1,1,1,2,Safari iPhone,17.7,iPhone,375x812,0,0,4.817,0,5,2.615,2.615,3.903,1,5,5.041,5.775,6.978,2,5,1.8,10.545,11.057,4,5,2.4,3.998,4.647,2,5,1.942,3.508,5.027,2,5,2.199,3.33,4.449,2,0,0,5.365,0,5,1.694,2.86,3.881,3,5,4.973,7.422,8.011,3,5,2.944,9.966,10.45,3,0,0,4.079,0,4,3.956,5.257,6.059,2,4,1.432,4.183,4.903,4,今日は普段行かない散歩道で小さな三毛猫を見かけた。大きさ的にこの秋に生まれたばかりだと思う。なかなか肝が据わっていて、自ら近づいては来なかったが私が声をかけても目を細めて座り込むなど落ち着いた様子だった。近くにカラスが居たため少し緊張感があった。(カラスは子猫をおもちゃにすることがあるため)近くに親猫がいる場合もあるため、不用意に近寄らないようにした。一匹で過ごしているとしたら冬を越せるのだろうか。心配である。また明日様子を見に行けたら良い。,1147884,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 18:30:23,2024-10-02 18:42:14,0,60.105.47.70,100,711,1,2024-10-02 18:42:15,R_4tvdLh87reWEWUV,,,,,35.6837,139.6805,anonymous,JA,3,3,3,3,4,3,3,3,1,4,3,1,2,1,1,4,Chrome,129.0.0.0,Windows NT 10.0,1280x1024,0,0,11.512,0,5,6.373,6.373,7.523,1,5,1.338,1.338,4.382,1,5,3.439,3.439,6.851,1,4,2.297,2.297,15.477,1,5,2.705,14.326,15.594,2,5,1.967,7.671,8.659,2,0,0,6.383,0,5,1.868,1.868,4.655,1,4,3.225,3.225,9.046,1,5,1.429,1.429,5.248,1,0,0,4.788,0,4,2.347,2.347,4.527,1,5,2.766,2.766,5.034,1,今日は天気が悪く肌寒い日でした。午前中は雨の中、傘をさして少し外回りをしてました。滅多に徒歩で移動はしないのですが、意外と徒歩でもまだまだ頑張れるという気持ちになれました。また、普段は通らないような所も歩いたりしたので意外な発見や近道を知る事が出来ました。幸い特に疲労も少なく、二本足で歩き移動するという人間の原点を感じ取れた日でした。,SGヘルスケア,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 18:39:02,2024-10-02 18:44:53,0,217.178.140.98,100,350,1,2024-10-02 18:44:53,R_4BlmFAaOg7sL5Dc,,,,,35.6837,139.6805,anonymous,JA,1,4,4,4,3,3,4,1,1,2,1,1,1,1,1,2,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,0,0,5.642,0,5,3.674,3.674,4.354,1,5,1.595,1.595,3.653,1,5,1.796,1.796,3.849,1,5,3.503,3.503,4.461,1,4,3.226,3.226,4.062,1,5,2.51,2.51,3.626,1,0,0,4.19,0,5,1.268,1.268,3.624,1,5,4.469,4.469,5.1,1,5,2.896,2.896,3.825,1,0,0,3.875,0,5,3.9,3.9,4.688,1,5,1.571,1.571,3.568,1,10月２日薄曇り時々小雨。東北仕様なのか気候がおかしいのか昨日まで夏だったのか晩秋のような陽気で、汗ばむことなく仕事をこなせました。ご老人たちも寒い、寒いといっていた。これからアニメをみるけど夜更かししない様に注意しないといけないと思う。,5162881,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-02 18:42:09,2024-10-02 18:45:12,0,133.106.35.182,100,182,1,2024-10-02 18:45:13,R_4rHERL1eUSiu50H,,,,,35.6837,139.6805,anonymous,JA,3,4,4,3,3,4,4,3,2,3,2,2,2,3,2,2,Chrome,83.0.4086.0,Windows NT 10.0,1366x768,0,0,10.273,0,4,4.178,4.178,5.453,1,4,3.224,3.224,4.436,1,4,5.862,5.862,6.879,1,4,3.875,3.875,5.064,1,5,7.161,7.161,8.101,1,4,6.129,6.129,7.146,1,0,0,7.902,0,5,4.756,4.756,5.821,1,5,3.55,3.55,4.468,1,4,3.072,3.072,4.046,1,0,0,5.178,0,3,11.533,11.533,12.875,1,4,2.154,2.154,4.34,1,今日は天気が良く、三十度以上の夏日でした。十月で三十度以上の日がまだあるなんてびっくりしますが、去年や一昨年もこんな日があったように思います。でも風は涼しく秋らしさを感じました。秋風が吹くと旅行に行きたくなります。,shigenoi,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
